[00:00:00] 大家好,我是小骏
[02:02:15] 这些会整理在这个人的条目下面
[02:02:17] 然后去建立对一个人
[02:02:19] 对一个公司
[02:02:20] 对一个股票长期的跟踪
[02:02:21] 我觉得这个确实是
[02:02:23] 让我的信息获取和收集
[02:02:24] 效率提升了很多
[02:02:26] 所以我自己感觉确实
[02:02:28] AI对市场利益的提高
[02:02:29] 这在投资行业是很实实在在的
[02:02:31] 因为投资行业确实
[02:02:33] 看了这些信息
[02:02:34] 就是这个分析
[02:02:35] 然后我最近一直在想一个问题
[02:02:37] 就是越来越多的
[02:02:39] 很自然的
[02:02:40] 我们就把很多思考
[02:02:41] 就外包给了加了GBT
[02:02:42] 或者给了AI
[02:02:43] 比如说以前遇到的问题
[02:02:45] 可能大家会去
[02:02:46] 自己了解一下想一想
[02:02:47] 现在很多时候就是问AI
[02:02:49] 对吧 这个怎么回事
[02:02:50] 我觉得您这大概有很多的好处
[02:02:53] 但是这可能也会出现很多的问题
[02:02:56] 是因为如果你直接得到的是答案
[02:02:58] 而你没有自己经过思考的过程
[02:03:00] 你对于这个答案的质量
[02:03:02] 以及你后续
[02:03:03] 再怎么进一步的去思考
[02:03:05] 可能都是比较
[02:03:06] 就是你的大脑并没有变化
[02:03:08] 你的权重没有更新
[02:03:09] 所以其实可能并没有
[02:03:11] 真正理解这件事情
[02:03:12] 我后来就想到说
[02:03:14] 如果一个人一直坐轮椅的话
[02:03:16] 他的腿部肌肉可能就会退化
[02:03:18] 就会萎缩
[02:03:19] 那么一个人如果长期用AI
[02:03:21] 带来的这种所谓的思考
[02:03:22] 代替自己的思考
[02:03:23] 那这个思考能力
[02:03:25] 可能也是会退化的
[02:03:26] 所以你看我们之前
[02:03:28] 是把体力劳动外包给机械
[02:03:29] 所以我们现在估计
[02:03:30] 是比1000年前的人类
[02:03:32] 很多人从身体上
[02:03:33] 可能是要更加弱的
[02:03:34] 因为我们大部分时间是坐着
[02:03:36] 或者是在车里边
[02:03:37] 然后后来我们是把知识和记忆
[02:03:39] 外包给互联网
[02:03:40] 所以现在很多事情
[02:03:41] 但是记不住
[02:03:42] 事情但是我要去搜索一下
[02:03:43] 现在我们正在把思考
[02:03:44] 外包给AI
[02:03:45] 安德鲁·卡巴西他就说了一个话
[02:03:47] 他说你可以外包思考
[02:03:48] 但是不能外包理解
[02:03:49] 但我认为思考
[02:03:51] 可能也不能完全外包
[02:03:52] 我后来在想
[02:03:53] 你看我们现在为了说多运动
[02:03:55] 我们有健身房
[02:03:56] 对吧
[02:03:56] 我要去个地方刻意的运动
[02:03:58] 可能当你的很多思考
[02:04:00] 被外包给AI之后
[02:04:01] 可能你需要思想的健身房
[02:04:03] 就是你刻意的去思考
[02:04:04] 比如说我为了准备
[02:04:05] 咱们的一波课
[02:04:06] 对吧
[02:04:06] 我也对于很多事情
[02:04:08] 可能有个观点
[02:04:09] 但是这个观点里面
[02:04:10] 哪些论据
[02:04:10] 以怎么来的
[02:04:11] 其实是在逼我思考的一个过程
[02:04:13] 当我思考了之后
[02:04:14] 而不是我让AI去总结一下
[02:04:15] 对吧
[02:04:16] 我能够对一个事情
[02:04:16] 就能够讲得更清楚
[02:04:17] 思考是需要刻意练习的
[02:04:20] 然后创新也是需要刻意练习的
[02:04:22] 因为现在有个很明显的特点是
[02:04:24] 年轻人有很多想法
[02:04:26] 但作为一个快40岁的中登
[02:04:29] 你的想法可能是
[02:04:30] 比我20岁创业的时候
[02:04:31] 要少了很多
[02:04:32] 我感觉
[02:04:32] 虽然现在我坐拥
[02:04:34] 各大coding agent的订阅
[02:04:35] 每天有很多AI
[02:04:37] 等着给我打工
[02:04:38] 大家想干什么
[02:04:38] 其实我觉得这是一个
[02:04:39] 很多人遇到的问题
[02:04:40] 对
[02:04:41] 我在想
[02:04:41] 现在等于有很多AI程序员
[02:04:43] 等你调遣
[02:04:44] 但是做什么呢
[02:04:45] 包括我自己都有这个问题
[02:04:47] 可能都比较问题
[02:04:48] 叫做有这么一个苦恼
[02:04:49] 这个也是需要刻意练习的
[02:04:51] 比如说可能先从
[02:04:52] 做一些简单的webapp
[02:04:53] 对吧
[02:04:54] 同步我的会议
[02:04:55] 同步我的日程
[02:04:56] 同步我的订阅就开始
[02:04:57] 我觉得这个事情
[02:04:58] 它不是一出而就的
[02:04:59] 就你很难一上来
[02:05:00] 就写一个很复杂的应用
[02:05:01] 你都不知道写什么
[02:05:02] 但是也许可以从
[02:05:03] 简单的做起
[02:05:04] 一步一步
[02:05:04] 其实就跟健身锻炼
[02:05:06] 可能一样
[02:05:06] 先从简单的
[02:05:07] 然后做拉伸
[02:05:08] 然后做俯卧撑
[02:05:09] 然后逐渐地去变复杂
[02:05:10] 所以我是感觉到
[02:05:11] 在AI时代
[02:05:12] 学习好的使用AI
[02:05:14] 其实需要刻意练习的
[02:05:16] 对于很多人来讲
[02:05:17] 他不知道用AI干什么
[02:05:18] 但是这个事情
[02:05:19] 我觉得是一个
[02:05:20] 可以逐渐提升的
[02:05:21] 就我有一个
[02:05:22] 不愿意透露身份的朋友
[02:05:23] 可能就要林总吧
[02:05:24] 他就是每个月
[02:05:25] 要烧一万美金的投屏
[02:05:26] 他就是非常的
[02:05:27] 努力地用AI解决
[02:05:29] 自愈到各种问题
[02:05:30] 他甚至做了什么事情呢
[02:05:31] 他就做了个扫描器
[02:05:32] 扫描每天
[02:05:33] 哪些域名到期了
[02:05:35] 又没有人注册
[02:05:36] 然后他就看
[02:05:37] 今天他的AI
[02:05:38] 注册回来什么域名
[02:05:39] 然后他就看
[02:05:40] 给他域名做了什么东西
[02:05:42] 我说你这个
[02:05:42] 有点像Omakase对吧
[02:05:43] 今天去鱼市上
[02:05:44] 看到有烧鱼
[02:05:45] 我就做什么菜
[02:05:46] 他有点像是
[02:05:47] 逼自己刻意地去做一个
[02:05:48] 比如他上次
[02:05:49] 买了一个猫相关的
[02:05:50] 他就给自己家里
[02:05:51] 五只猫做了一个
[02:05:52] 实时监控系统
[02:05:52] 这个东西反正就很好玩
[02:05:54] 因为我很佩服他
[02:05:55] 因为我觉得
[02:05:55] 他是在刻意练习
[02:05:56] 自己用AI创新
[02:05:57] 你用它做什么
[02:05:58] 好玩的事
[02:05:59] 比如说我跟我家人
[02:06:01] 我太太
[02:06:01] 包括我父母
[02:06:02] 他们都有智能硬件
[02:06:03] 我做了一个dashboard
[02:06:06] 可以把各个数据
[02:06:07] API放到一起
[02:06:07] 去对比去看
[02:06:08] 然后最近我跟这位林总
[02:06:10] 还有我们另外几个朋友
[02:06:11] 在用我们投的Slock
[02:06:12] 共创做一个
[02:06:14] 就是鼓励朋友之间
[02:06:15] 互相比较
[02:06:17] 自己健康数据的应用
[02:06:18] 然后他们的初衷是
[02:06:20] 要都说我减肥
[02:06:21] 他们就说
[02:06:21] 我要做一个dashboard
[02:06:23] 让你看到
[02:06:24] 大家的睡眠都很好
[02:06:26] 所以你要多睡觉
[02:06:27] 我说好
[02:06:27] 我来一起开发
[02:06:28] 所以我们也用
[02:06:29] Agentic的协作
[02:06:30] 但是这种东西
[02:06:32] 确实好像不是什么
[02:06:33] 直接的产生价值
[02:06:35] 但是我觉得
[02:06:35] 在这过程中
[02:06:36] 比如说我们知道
[02:06:37] 用Agent的一起
[02:06:38] 协作做一个事情
[02:06:39] 好像证明到底
[02:06:39] 难点在哪
[02:06:40] 其实我觉得也是
[02:06:41] 很有意思的一个体验
[02:06:42] 你觉得社会应该
[02:06:44] 怎么来消化
[02:06:45] 这个技术变革
[02:06:45] 带来的一系列的
[02:06:47] 变化和冲击
[02:06:48] 包括事业
[02:06:49] 我觉得事业可能
[02:06:51] 确实是不可避免的
[02:06:53] 因为现在的技术的
[02:06:54] 扩展速度更快了
[02:06:55] 它会快到超过很多人
[02:06:57] 重新学习新技术
[02:06:58] 适应的这个过程
[02:06:59] 所以我觉得
[02:07:00] 从个人的角度来讲
[02:07:02] 确实学习AI
[02:07:03] 锻炼自己使用AI的能力
[02:07:05] 从自己的职业安全性来讲
[02:07:07] 其实也是很重要的
[02:07:08] 因为谁能驾驭好AI
[02:07:10] 可能就更难试验了
[02:07:11] 但是目前来看
[02:07:13] 确实AI毁灭价值的速度
[02:07:15] 比创造价值的速度
[02:07:16] 要更快
[02:07:17] 现在有工作
[02:07:18] 被替代很快的时候
[02:07:19] 公司会变得更高效
[02:07:21] 但是对于个人来讲
[02:07:22] 一个是学习AI
[02:07:23] 一个就是说
[02:07:24] 在AI比较难以
[02:07:25] 去替代的领域
[02:07:26] 比如说很多人与人之间
[02:07:27] 打交道的事情
[02:07:28] 其实还是AI很难去替代
[02:07:30] 因为这需要
[02:07:30] 人和人之间的信任
[02:07:31] 或者人承担责任
[02:07:32] 在这种情况下
[02:07:34] 我估计确实很难说
[02:07:35] 因为会有失业
[02:07:36] 所以AI不发展了
[02:07:37] 因为失业承担不及
[02:07:38] 不发展的代价
[02:07:39] 可能确实会以
[02:07:40] 某种类似UBI的
[02:07:41] 或者说是税收的形式
[02:07:44] 来去进行
[02:07:45] 某种程度的利益再分配
[02:07:47] 最近韩国不是有人在提议
[02:07:48] 三星海力士赚太多钱了
[02:07:50] 其实这也是
[02:07:51] 为了社会稳定的
[02:07:52] 一个举措
[02:07:53] 但我觉得
[02:07:54] 现在我们看到的是
[02:07:56] AI的一街道
[02:07:57] 或者说直接带来的影响
[02:07:59] AI可以写程序
[02:08:00] 所以程序员可能会失业
[02:08:01] 但是长期来讲
[02:08:02] 我是很乐观的
[02:08:03] 因为我们一直来看
[02:08:04] 新工作的产生
[02:08:05] 是需要时间
[02:08:06] 但是它会产生在
[02:08:08] 很多你想要不到的地方
[02:08:09] 我之前就举了个例子
[02:08:11] 就是工业革命
[02:08:12] 最开始蒸汽机发明
[02:08:14] 是为了从矿井里面抽水
[02:08:15] 因为当时煤矿越挖越深
[02:08:18] 越深之后容易积水
[02:08:19] 积水之后容易塌方
[02:08:20] 所以很危险
[02:08:21] 当时的蒸汽机
[02:08:22] 它只能做直线运动
[02:08:24] 所以它就只能在
[02:08:25] 抽水的场景
[02:08:27] 然后后来瓦特
[02:08:27] 其实发明了冷凝器
[02:08:29] 和行星齿轮
[02:08:29] 它把网附运动
[02:08:31] 变成了圆周运动
[02:08:32] 所以蒸汽机
[02:08:33] 可以做更多的事情
[02:08:34] 然后尤其是带动仿制机
[02:08:36] 当时叫
[02:08:37] 珍利特仿制机的发明
[02:08:38] 所以是先从蒸汽机的发明
[02:08:40] 带来了仿制业的进展
[02:08:42] 仿制业的进展之后
[02:08:43] 每个人用的衣服变多了
[02:08:45] 带来一个需求
[02:08:46] 就是对颜色的需求
[02:08:48] 因为以前你就几件衣服
[02:08:49] 你也不需要区分颜色
[02:08:50] 但是你有几十件衣服的时候
[02:08:51] 怎么区分颜色
[02:08:52] 最开始的染料
[02:08:54] 是天然染料
[02:08:55] 比如说各种有颜色的
[02:08:56] 胭脂草
[02:08:56] 什么这种虫什么的
[02:08:59] 很贵
[02:08:59] 产量很少
[02:09:00] 比如当时紫色
[02:09:01] 是最贵的颜色
[02:09:02] 因为自然中
[02:09:03] 紫色是比较少的颜色
[02:09:05] 当时化学合成染料工艺
[02:09:07] 就开始发展
[02:09:08] 现在的巴斯福
[02:09:10] 拜尔这样的这种化工巨头
[02:09:11] 其实当时是开始染料做坊的
[02:09:13] 就是人造染料的工厂
[02:09:15] 当然可能不能是
[02:09:17] 完全直接的类比
[02:09:18] 但是历史上能看
[02:09:19] 仿制业的大幅发展
[02:09:21] 对于染料工业的增长
[02:09:22] 然后染料工业
[02:09:23] 带来化工产业的诞生
[02:09:25] 化工产业的诞生之后
[02:09:26] 后来化工产生了汽油
[02:09:28] 产生了塑料
[02:09:29] 产生了化肥
[02:09:30] 这一系列非常重要的
[02:09:32] 化工工业的产品
[02:09:34] 然后它又带来
[02:09:35] 比如说人类的
[02:09:36] 农作物生产力的提升
[02:09:37] 然后带来塑料
[02:09:38] 带来很多新的应用场景
[02:09:40] 所以它一个蒸汽机的发明
[02:09:41] 很多这些东西
[02:09:42] 它是扩散的
[02:09:42] 它一开始的时候
[02:09:44] 其实大家也没有想到
[02:09:45] 蒸汽机带来仿制业的提升
[02:09:47] 或者带来化工工业的提升
[02:09:49] 这个需要时间
[02:09:50] 然后需要有很多的企业
[02:09:52] 去找到这里面
[02:09:53] 当一方面的能力供给
[02:09:55] 大幅提升之后
[02:09:56] 带来了这种生产力的溢出
[02:09:58] 然后它带来什么新的机会
[02:09:59] 所以这里面
[02:10:00] 会产生很多新的工作
[02:10:01] 所以我觉得长期来讲
[02:10:03] 产生新的工作
[02:10:03] 这个是毫无疑问的
[02:10:05] 但是扩散需要一点时间
[02:10:06] 当这个过程中的话
[02:10:08] 可能要不然一个人
[02:10:09] 就是说我要学习使用AI
[02:10:10] 另外一方面就是说
[02:10:11] 我要去探索
[02:10:12] AI带来什么新的机会
[02:10:13] 但是现在问题就是
[02:10:15] 变化太快了
[02:10:16] 确实工业革命
[02:10:17] 是几十年的扩散时间
[02:10:18] 但是AI现在一年时间
[02:10:20] 大家感觉写程序
[02:10:21] 这个事已经好像变得
[02:10:23] 确实被替代了很多
[02:10:24] 所以可能大概度
[02:10:25] 也会更大
[02:10:26] 在这里面投资机会也好
[02:10:28] 或者说大家对于社会的思考
[02:10:30] 对于人和人
[02:10:30] 人和职业关系的思考
[02:10:32] 都会发生很大的变化
[02:10:33] 可能最大的变化
[02:10:34] 来自于人类
[02:10:35] 怎么思考跟AI的关系
[02:10:36] 我不知道你用Cloud
[02:10:38] 用多了之后
[02:10:38] 会不会有一种
[02:10:39] 很强的对他的信任感
[02:10:40] 和依赖感
[02:10:41] 他能够和好了
[02:10:43] 帮你把很多事情
[02:10:44] 都做好之后
[02:10:45] 你会天然很信任他
[02:10:46] 然后你会
[02:10:48] 可能有一种协作关系
[02:10:49] 因为你跟他一起协作
[02:10:50] 做了很多事情
[02:10:51] 这个时候
[02:10:52] 会忍不住的高昂他更多
[02:10:53] 对你会很信任他更多
[02:10:55] 然后产生的这种依赖
[02:10:57] 其实对你的生活工作
[02:10:59] 都会产生很多变化
[02:11:00] 对
[02:11:00] 这个我们其实
[02:11:01] 还完全没有准备好
[02:11:02] 但是其实很多人
[02:11:03] 你看用小龙虾
[02:11:04] 当时那会儿
[02:11:05] 我都观察
[02:11:05] 很多人其实
[02:11:06] 他不是说
[02:11:06] 做了什么很重要的工作
[02:11:08] 很多时候
[02:11:08] 是像一个养成系一样
[02:11:09] 发现他记得很多
[02:11:10] 然后他也能帮你
[02:11:11] 做很多事情
[02:11:12] 又有你的记忆
[02:11:13] 又能帮你做很多事情
[02:11:14] 同时OpenCloud
[02:11:15] 当时还有一个特点
[02:11:16] 就是他的对其文件
[02:11:17] 写的是比较有人味的
[02:11:20] 就是跟CHILDGBT
[02:11:20] 或者这些相比
[02:11:21] 他是比较
[02:11:22] 给人一种
[02:11:23] 一点点女人感
[02:11:24] 但又没有特别女人
[02:11:25] 所以很多人用起来
[02:11:26] 是有一种养成系的
[02:11:27] 情感投射的感觉
[02:11:30] 很多变化正在发生
[02:11:31] 因为原来是聊天
[02:11:33] 但是现在我们一起合作
[02:11:34] 这个带来的
[02:11:35] 关联性是强很多的
[02:11:36] 性依赖度也提高了
[02:11:38] 依赖度
[02:11:38] 就是现在如果把
[02:11:39] AI从你生活中拿掉
[02:11:40] 你可能真的是很难拿掉
[02:11:41] 我觉得最近好多人
[02:11:42] 都会问一个问题
[02:11:43] 就是我们也不给
[02:11:45] 什么大家建议的
[02:11:46] 因为这种可能
[02:11:46] 我们过去路过好多
[02:11:47] 就是很多人会说
[02:11:48] 我孩子以后上学
[02:11:50] 应该学什么专业
[02:11:51] 你怎么想一事
[02:11:52] 因为我孩子刚上幼儿园
[02:11:53] 我觉得这个
[02:11:54] 其实是一个挺难的问题
[02:11:56] 我觉得真的是
[02:11:57] 培养他的agency
[02:11:59] 会很重要
[02:12:00] 之前我在两年前的播客里面
[02:12:02] 我讲的是说
[02:12:02] 人会生下agency的taste
[02:12:04] 这是很多人在讲的
[02:12:06] 说AI干活
[02:12:07] 你有这个taste
[02:12:08] 我后来意识到
[02:12:09] taste人也很难
[02:12:10] AI那么聪明
[02:12:12] 他又见过那么多的
[02:12:12] 好的数据
[02:12:13] 他的taste
[02:12:14] 绝对是远超普通人类的
[02:12:16] 所以我后来意识到
[02:12:17] taste可能也不是
[02:12:18] 人类的什么
[02:12:19] 专有的阵地
[02:12:19] 你想AI做的PPT
[02:12:21] 很好看
[02:12:22] 我一看
[02:12:23] 所以我认为taste
[02:12:24] 这事也不靠谱
[02:12:26] 可能到目前来讲
[02:12:27] 还是agency
[02:12:27] 就是说
[02:12:28] 不管他做的多好
[02:12:29] 要做什么
[02:12:30] 还是你跟他讲的
[02:12:31] 所以我刚才说
[02:12:31] 创新要刻意练习
[02:12:32] 做什么也要刻意练习
[02:12:34] 很多人
[02:12:35] 包括我自己
[02:12:36] 如果突然下问你
[02:12:37] 你要做什么事情
[02:12:37] 其实你可能不知道
[02:12:39] 你可能不知道
[02:12:40] 自己要做什么事情
[02:12:41] 但是如果你可以去想
