[00:00:00] 大家好,我是小骏
[03:22:22] 做了很多后续链的设计
[03:22:25] 对
[03:22:26] 尤其是我要整个agent的架构来去
[03:22:28] 重新去设计我们的R-info
[03:22:30] 对
[03:22:31] 我觉得这些都是
[03:22:33] 就是都是很多点合成起来
[03:22:36] 最重要大家感受到的不是一个paper本身
[03:22:39] 而是一个工艺级水平的模型
[03:22:42] 你对发paper现在有执念之类的吗
[03:22:44] 没有
[03:22:45] 就发的越少越好
[03:22:46] 为什么呀
[03:22:47] 我就希望别人发
[03:22:48] 发到我们团队里有些人
[03:22:50] 我说不要逮我
[03:22:51] 对
[03:22:52] 就核心原因是我现在也不看学术会议的paper
[03:22:55] 主要的原因之一是
[03:22:57] 我觉得大部分的实验确实应该自己做
[03:23:01] 然后你相信自己的实验结果
[03:23:03] 比相信诺文的实验结果会更好
[03:23:05] 但是我会看一下它的原始
[03:23:07] 关注的问题和动机是什么
[03:23:09] 这个我会偶尔会看一下
[03:23:11] 但总之我觉得在
[03:23:13] 有没有在这种大规模的算力的团队里边
[03:23:16] 做过研究的人跟没做过研究的人
[03:23:19] 他关注问题我发现
[03:23:21] 重叠度也差的蛮多的
[03:23:23] 所以我现在就越来越少看这些诺文了
[03:23:26] 那你现在的信息来源包括哪些
[03:23:28] 来源自己也带
[03:23:29] 真来源自己也带
[03:23:31] 我最近连跟人沟通都很少
[03:23:34] 都很少
[03:23:35] 对所以我都不知道
[03:23:36] 我今天讲了这么多个小时的这些东西
[03:23:38] 他会不会过一段时间发现
[03:23:41] 我应该会过一段时间会发现他是错的
[03:23:44] 但是我不知道当下会有多少人会觉得
[03:23:46] 他是错的
[03:23:48] 或者说是不是有帮助和价值的
[03:23:52] 还没交流过
[03:23:53] 没有交流过
[03:23:54] 嗯
[03:23:55] 要说有交流就是自己跟自己交流
[03:23:58] 然后自己看看跟团队里边的其他人
[03:24:00] 在做同样实验人交流
[03:24:01] 对
[03:24:02] 你刚才其实多多少少都提到了一些组织话题
[03:24:05] 包括我们上次也聊了很多组织话题
[03:24:08] 你在最近的两个月有没有一些迭代
[03:24:14] 这100个人可能有20个人以前训过
[03:24:17] 接触过
[03:24:18] 小一点的模型
[03:24:19] 对
[03:24:20] 就主要是我觉得这些事情它都
[03:24:23] 嗯
[03:24:24] 被快速习得
[03:24:27] 这些能力真的都可以被快速习得
[03:24:30] 只要你被放在了环境里边
[03:24:32] 围绕着一个更高标准的目标来驱动的时候
[03:24:36] 这些能力都是可以被
[03:24:38] 我觉得最多一两个月
[03:24:39] 慢的话三四个月
[03:24:40] 确实都可以被快速习得
[03:24:42] 所以环境反而比经验更重要
[03:24:46] 我自己认为
[03:24:47] 所以我就没有太在乎他的经验
[03:24:49] 而更在乎我是不是创造了一个更好的环境
[03:24:52] 嗯
[03:24:53] 就是让大家更快更快的提升学习
[03:24:56] 让大家互相的所谓MOPD
[03:24:59] 我们说的就是互相的针流
[03:25:01] 我针流你的你的长处
[03:25:03] 你针流我的长处
[03:25:04] 互相这样快速的提升
[03:25:05] 对
[03:25:06] 就是我更在乎说
[03:25:07] 我自己创造这个环境是不符合这样的一个限约条件的
[03:25:11] 而不是在乎这个人来的时候
[03:25:13] 他的历史背景的这个基因是不是好
[03:25:16] 我只在乎他的可能初始化企业的上限高不高
[03:25:19] 我只在乎这个事情
[03:25:21] 但我不太在乎他
[03:25:23] 他目前已经被supervise的
[03:25:27] 哪里过后的那个点的状态高不高
[03:25:30] 我就不太在乎这个
[03:25:31] 那你会选什么样的人啊
[03:25:33] 就是他的学历是需要和人工智能相关的吗
[03:25:37] 看出什么东西
[03:25:38] 我看见博士的比例是55%
[03:25:40] 对那是包含再度博士
[03:25:43] 哦
[03:25:44] 对再度不是博士毕业是再度博士
[03:25:46] 嗯
[03:25:47] 嗯
[03:25:48] 那些数字我觉得是有点刻板的
[03:25:51] 嗯
[03:25:52] 然后
[03:25:53] 嗯
[03:25:55] 其实这更多是代表一个人对做研究的热爱程度
[03:26:01] 就是如果他对做研究的热爱
[03:26:03] 他可能会选择至少读一个硕士或博士
[03:26:10] 然后
[03:26:11] 但我发现现在更
[03:26:13] 我们也招了非常多的本科生
[03:26:15] 然后本科生在对这种A型的这种新的
[03:26:19] 呃
[03:26:20] 范式的理解上我觉得反而他的想象力会更高
[03:26:24] 所以我现在反而招人会慢慢倾斜到去招更多的前置的本科生
[03:26:28] 我们会去招大二大三的人
[03:26:30] 为什么呀
[03:26:31] 因为他们的灵活性和适应程度都感觉没有被污染
[03:26:36] 就就就嗯天然更接纳这个事情会产生巨大价值
[03:26:43] 嗯
[03:26:44] 对因为他的思想还没有被禁锢的感觉
[03:26:47] 嗯
[03:26:48] 所以他敢放心大胆的把自己那些呃想法交给这套家务去验证
[03:26:56] 然后自己不断去探索这个边界
[03:26:59] 那你怎么创造环境
[03:27:01] 首先是构建这个环境的人
[03:27:03] 他是要有同样的
[03:27:10] 特质的就比如说我说要强调热爱这个事情
[03:27:12] 然后强调使命感这个事情
[03:27:14] 我觉得是要有这些基础的特质的
[03:27:16] 然后嗯
[03:27:17] 其次又是在这些特质因为他都比较虚嘛
[03:27:22] 所以你你信
[03:27:24] 所以另外一个就是要把这些特质给真的给放大的一个前提是他的基础要好
[03:27:31] 就是嗯
[03:27:32] 就是你你可以以为是当他想做什么事情的时候
[03:27:36] 然后他有这个热爱的时候
[03:27:37] 他要能做成
[03:27:38] 就是他这个基础要好
[03:27:40] 他不能就光就想法都但做不成
[03:27:43] 就这个基础是构建成他最后做不做的成的关键要素
[03:27:46] 这是个技术能力
[03:27:48] 对对所以我们会选技术好的
[03:27:50] 然后好奇心强的
[03:27:52] 然后热爱驱动做事情的
[03:27:55] 当然还有一些可能嗯
[03:27:57] 越来越会有一些更嗯
[03:28:00] 更多对多样性有更高的要求
[03:28:03] 对多样性有个要求
[03:28:04] 因为如果招的太同质化了
[03:28:06] 那么大家很容易去miss掉一些嗯
[03:28:09] 看起来是噪音
[03:28:10] 但实际上对研究非常有价值的一些信息
[03:28:12] 对
[03:28:13] 然后那么这个时候多样性非常重要
[03:28:15] 嗯
[03:28:16] 嗯
[03:28:17] 所以我们上班那个
[03:28:18] 嗯
[03:28:19] 嗯
[03:28:20] 每个群激杂的聊了挺多的
[03:28:21] 对
[03:28:22] 就大家都会疯狂的把自己的想法
[03:28:25] 或者说关注到信息给分享出来
[03:28:27] 然后我或说嗯
[03:28:29] 嗯
[03:28:30] 有有可能是在群里面有可能就在座位上
[03:28:31] 反正吵的不行一天到晚
[03:28:32] 嗯
[03:28:33] 然后嗯
[03:28:34] 我觉得这样的沟通环境是非常好的
[03:28:36] 嗯
[03:28:37] 然后嗯
[03:28:39] 然后当然还有一些外部就是这是内部好
[03:28:42] 还有一些外部的因素就是比如说
[03:28:44] 嗯
[03:28:45] 比如说你的激励的方式嗯
[03:28:48] 嗯
[03:28:49] 组织啊
[03:28:50] 就啊
[03:28:51] 就就不能太围绕着某些非常确定和清晰的目标来做
[03:28:56] 然后以及嗯
[03:28:58] 嗯
[03:28:59] 我觉得这个激励方式
[03:29:00] 呃
[03:29:01] 钱是一个很重要的base line
[03:29:03] 但是他嗯
[03:29:04] 他他不是唯一的base line
[03:29:07] 对嗯
[03:29:08] 就是就是钱要给够
[03:29:10] 但是呢
[03:29:11] 除了钱之外的其他东西也非常的关键
[03:29:14] 就是他的价值感
[03:29:16] 他的意义感
[03:29:17] 其实我觉得很多人更远远更在乎这些东西
[03:29:20] 你刚才说嗯
[03:29:21] 后训练团队搭建方式和预训练会有点不一样
[03:29:24] 嗯
[03:29:25] 通常我们在后训练上看到的人
[03:29:28] 就两类会会适应的会非常好
[03:29:31] 对
[03:29:32] 或者说他对这个事会更有热情
[03:29:34] 嗯
[03:29:35] 第一类就是他会更注重嗯
[03:29:40] 去跟模型玩的这样一群人
[03:29:43] 对因为他去玩
[03:29:45] 他才知道每个模型能力的边界在哪
[03:29:48] 然后呃
[03:29:49] 他才会会去想要呃
[03:29:52] 去找到一种可scan的方式
[03:29:54] 去把他这个嗯
[03:29:56] 这个边界给补充回来
[03:29:58] 嗯
[03:29:59] 有可能是呃
[03:30:00] 呃
[03:30:01] 去构造一批更强的数据
[03:30:04] 呃
[03:30:05] 以及更强的环境让他能够二二训练起来
[03:30:07] 然后呃
[03:30:08] 有可能是
[03:30:09] 伏伏到预训练的某个环节
[03:30:12] 可能这批数据呢
[03:30:13] 没做好
[03:30:14] 给我把这个数据给他补上
[03:30:15] 这一类的数据给他补上
[03:30:17] 那么可能我下次去模型的时候会更好
[03:30:19] 总之就是呃
[03:30:20] 更在乎模型体验的人
[03:30:22] 更跟模型交互的频次更高的人
[03:30:24] 嗯
[03:30:25] 呃
[03:30:26] 他会非常适应这个方式
[03:30:28] 因为因为我
[03:30:29] 我我觉得这个迭代是有价值的
[03:30:31] 就尤其是那些维护了自己很多私有的测试库的人
[03:30:35] 然后他疯狂去测不同模型的边界
[03:30:38] 然后呃
[03:30:39] 突然发现某个模型嗯
[03:30:41] 强了然后呃
[03:30:42] 然后呃
[03:30:43] 然后分享出来自己这种独特体验的人
[03:30:45] 我认为是还是蛮适合去去去进入这这个方式的
[03:30:50] 那还有一个就是确实呃
[03:30:52] 我觉得不可避免是这个
[03:30:54] 我们要我要这个新的新的嗯
[03:30:56] 一件的方式去设计
[03:30:57] 他很好的r的音法体系
[03:30:59] 所以呃
[03:31:00] 做r做r的音法跟做喷吹的音法有一个非常大的不同
[03:31:03] 是r的音法会更在乎这个模糊程度
[03:31:07] 我自己认为
[03:31:08] 就是就是喷吹音法你可能不能容错
[03:31:11] 就是比如说我们
[03:31:12] 出现一个low spike
[03:31:13] 你就不允许他出现
[03:31:14] 你要想要把这个spike给他嗯
[03:31:16] 解决下去
[03:31:17] 但做r的音法你就要允许呃
[03:31:20] 他容错
[03:31:21] 就是容错就是你你允许这个呃模型跟这个agent的呃
[03:31:25] 在这个agent框架边
[03:31:27] 入入入到一半
[03:31:28] 这个曲线就断了
[03:31:29] 他但他断的原因有很多种
[03:31:31] 你根本找不到他是哪一种
[03:31:32] 他有可能是因为呃
[03:31:33] 这个agent框架写了某个超时的逻辑
[03:31:37] 呃
[03:31:38] 有可能是因为呃
[03:31:39] 呃
[03:31:40] 他做这个
[03:31:41] 任务需要很长的呃
[03:31:43] 验证流程
[03:31:44] 那那那你罢了
[03:31:45] 你你不知道他是因为什么原因
[03:31:46] 这个就断掉了
[03:31:47] 呃
[03:31:48] 还有一个就是
[03:31:49] 会不会你的训练跟推理是在异构的集训上训的
[03:31:52] 然后所以你你你你你的训练和推的不一致性
[03:31:56] 我觉得在原来扣了个mas的呃
[03:31:59] 那个risney
[03:32:00] 那个范式也是不能容忍这个事情的
[03:32:02] 但现在你必须要容忍这个事情
[03:32:03] 然后以及你怎么去做一些更多的异构资源的调度
[03:32:06] 比如说现在除了gpu你还要管cpu
[03:32:09] 然后嗯
[03:32:10] 然后嗯
[03:32:11] 你还要管存储
[03:32:12] 对吧
[03:32:13] 然后
[03:32:14] 所以就是怎么在这种很复杂一个资源里边把这个模型迅起来
[03:32:17] 然后嗯
[03:32:18] 就是我觉得这里边需要很多算法跟工程的一个妥协
[03:32:22] 嗯
[03:32:23] 中间这个模糊的地带非常多
[03:32:25] 然后呃
[03:32:26] 所以他对英法人的要求的灵活性的要求和这种啊
[03:32:30] 这种
[03:32:31] 这这跨战两个领域的这样的一个理解
[03:32:33] 我就要求变得非常之高
[03:32:35] 然后呃
[03:32:36] 呃
[03:32:37] 也也好
[03:32:38] 换句话说
[03:32:39] 其实我觉得他相比punch来说
[03:32:41] 他都对灵活性和敏捷性都提出了新的要求
[03:32:44] 嗯
[03:32:45] 然后能能够适应这个范式人就会就会觉得啊
[03:32:49] 他他其实没有适应
[03:32:50] 就是原来就是有那么一群人
[03:32:52] 他比如英法里边哪哪怕英法是一个相对来说
[03:32:56] 追求一个呃
[03:32:58] 很多事情都是有一个清晰的答案和解法人
[03:33:01] 然后啊嗯
[03:33:03] 他来做阿尔英法呃
[03:33:05] 还是会以会有那么一群人是适合做阿尔英法
[03:33:08] 嗯
[03:33:09] 所以大概我觉得是是这样一个变化
[03:33:11] 所以我们那边可能看起来还是至少做punch英法跟阿尔英法
[03:33:15] 我觉得还是分开的
[03:33:16] 嗯
[03:33:17] 不太能够交融
[03:33:18] 因为他们确实对于
[03:33:20] 我觉得对复杂性和这种精确度要要求会会会差异很大
[03:33:25] 嗯
[03:33:26] 做rl的瓶颈到底在哪里啊
[03:33:28] 你刚才提到punch
[03:33:29] 其实真正差不多了
[03:33:30] 其实真正把agent的rl给scan一起来的团队很少
[03:33:34] 非常少
[03:33:35] 嗯
[03:33:36] 包括海外是吧
[03:33:37] 嗯
[03:33:38] 所以你肯定肯定做这个事儿
[03:33:40] 然后其他团队我不是非常了解
[03:33:42] 至少我从最重的模型效果上感觉到没有没有没有skin到跟punch一样亮起
[03:33:48] 嗯这是呃之前发展了两个范式吗
[03:33:50] 嗯
[03:33:51] 你觉得再往后有什么新的范式吗
[03:33:53] 不确定先把这个方式做了再说
[03:33:55] 哈哈哈
[03:33:56] 我觉得是我们我们刚刚聊到那个呃就是一个一个生成模型跟嗯感知能力很强模型联合到一套新的框架去进进行rl训练这个事儿
[03:34:07] 然后再旧是一个新的 reinit
[03:34:22] 可以做到的
[03:34:24] 一套新的 mercy
[03:34:27] 那这个技术是如何再增长
[03:34:29] 我对未来有什么预期
[03:34:33] 嗯
[03:34:34] 我觉得未来可能是二六年
[03:34:36] 我现在觉得把当下的
[03:34:39] 每天的研究都做好
[03:34:40] 我就觉得非常好
[03:34:42] 你现在的工作状态是什么
[03:34:43] 工作节奏
[03:34:44] 早上11点
[03:34:46] 晚上1234点
[03:34:48] 但这是我的状态
[03:34:51] 不代表我们团队其他的状态
[03:34:53] 你是夜毛是吗
[03:34:55] 倒不是
[03:34:57] 是我自己本身的睡眠
[03:34:58] 确实不需要特别多的睡眠
[03:35:01] 可能六个小时就完全足够了
[03:35:04] 然后五个小时也可以
[03:35:05] 四个小时也行
[03:35:06] 四到六个小时
[03:35:07] 在我一个OK的区间
[03:35:09] 所以我不需要那么多睡眠
